MCAT_ID,MCAT_Name,Alt_Name,Subcat_ID,Stopword,Attribute
94755,Camera Cable,camera cable,831,cable card computer cables cord,camera
94757,HDTV Cable,hdtv cable,831,cable card computer cables cord,hdtv
94757,HDTV Cable,hdtv cable,831,cable card computer cables cord,hdtv
94757,HDTV Cable,hdtv cable,831,cable card computer cables cord,hdtv
94767,Chewable Bone,chewable bone,13,feed food pet cake poultry,chewable bone
94768,Dog Treats,dog treats,13,feed food pet cake poultry,dog treats
94769,Pet Chew,pet chew,13,feed food pet cake poultry,chew
94770,Pet Dry Food,pet dry food,13,feed food pet cake poultry,dry
94771,Poultry Feeder,poultry feeder,156,food machine processing slicer  machine food mixer processing grinder,poultry feeder
94771,Poultry Feeder,poultry feeder,156,food machine processing slicer  machine food mixer processing grinder,poultry feeder
94807,CD Carry Case,cd carry case,55,cd usb case laptop keyboard,carry
94808,CD Envelope,cd envelope,55,cd usb case laptop keyboard,envelope
94815,Cast Iron Pan,cast iron pan,699,cooker pan pressure cooking pot,cast iron
94817,Enamel Pan,enamel pan,699,cooker pan pressure cooking pot,enamel
94820,Customized Key Chain,customized key chain,365,gifts corporate  promotional advertising bag customized personalized,key chain
94873,Rock Cutter,rock cutter,785,power tools  electric tools power saw drill,rock cutter
94873,Rock Cutter,rock cutter,785,power tools  electric tools power saw drill,rock cutter
94873,Rock Cutter,rock cutter,785,power tools  electric tools power saw drill,rock cutter
94900,Enamel Plate,enamel plate,697,tableware  bowl tray glass plate set,enamel
94902,Glass Tumbler,glass tumbler,697,tableware  bowl tray glass plate set,tumbler
94904,Pottery Bowl,pottery bowl,697,tableware  bowl tray glass plate set,pottery
94940,Building Lift,building lift,358,elevator part elevators  elevator lift lifts passenger door,building
94946,Residential Elevator,residential elevator,358,elevator part elevators  elevator lift lifts passenger door,residential
94946,Residential Elevator,residential elevator,358,elevator part elevators  elevator lift lifts passenger door,residential
94946,Residential Elevator,residential elevator,358,elevator part elevators  elevator lift lifts passenger door,residential
94946,Residential Elevator,residential elevator,358,elevator part elevators  elevator lift lifts passenger door,residential
94946,Residential Elevator,residential elevator,358,elevator part elevators  elevator lift lifts passenger door,residential
94947,Stair Lift,stair lift,358,elevator part elevators  elevator lift lifts passenger door,stair
94947,Stair Lift,stair lift,358,elevator part elevators  elevator lift lifts passenger door,stair
94947,Stair Lift,stair lift,358,elevator part elevators  elevator lift lifts passenger door,stair
94947,Stair Lift,stair lift,358,elevator part elevators  elevator lift lifts passenger door,stair
94989,Spandex Polyester Fabric,spandex polyester fabric,234,fabrics natural textile  fabric fabrics polyester cloth cotton,spandex
94995,Insulated Lunch Bag,insulated lunch bag,701,water bottle steel container lunch,insulated bag
95005,Amber Pendant,amber pendant,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,amber
95006,Animal Ring,animal ring,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,animal
95008,Citrine Ring,citrine ring,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,citrine
95009,Coral Pendant,coral pendant,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,coral
95010,Cubic Zirconia Pendant,cubic zirconia pendant,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,cubic zirconia
95017,Metal Finding,metal finding,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,metal finding
95020,Rhodium Ring,rhodium ring,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,rhodium
95022,Shell Ring,shell ring,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,shell
95025,PU Keychain,pu keychain,747,keychain key chain opener keyring,pu
95027,Rubber Keychain,rubber keychain,747,keychain key chain opener keyring,rubber
95040,Foam PVC Blind,foam pvc blind,238,blinds  blind blinds wallpaper bamboo wall,foam pvc
95041,Horizontal Blind,horizontal blind,238,blinds  blind blinds wallpaper bamboo wall,horizontal
95044,Polyester Blind,polyester blind,238,blinds  blind blinds wallpaper bamboo wall,polyester
95045,PVC Vertical Blind,pvc vertical blind,238,blinds  blind blinds wallpaper bamboo wall,pvc vertical
95045,PVC Vertical Blind,pvc vertical blind,238,blinds  blind blinds wallpaper bamboo wall,pvc vertical
95047,Roll Up Blind,roll up blind,238,blinds  blind blinds wallpaper bamboo wall,roll up
95125,Clip Board,clip board,516,pen ball pencil pens marker,clip board
95132,Desk Accessories,desk accessories,228,office stationery  holder paper stamp pen clip,desk accessories
95139,Glass Paper Weight,glass paper weight,228,office stationery  holder paper stamp pen clip,glass weight
95143,Magnetic Clip Dispenser,magnetic clip dispenser,228,office stationery  holder paper stamp pen clip,magnetic dispenser
95150,Mini Plastic Stapler,mini plastic stapler,228,office stationery  holder paper stamp pen clip,mini plastic stapler
95159,Pencil Sharpener Blade,pencil sharpener blade,516,pen ball pencil pens marker,sharpener blade
95161,Personalized Photo Calendar,personalized photo calendar,365,gifts corporate  promotional advertising bag customized personalized,photo calendar
95164,Plastic Calendar,plastic calendar,433,notebook  file notebook folder leather book,plastic calendar
95176,Pocket Calendar,pocket calendar,433,notebook  file notebook folder leather book,pocket calendar
95181,PP Binder,pp binder,433,notebook  file notebook folder leather book,pp binder
95194,Self Adhesive Envelope,self adhesive envelope,433,notebook  file notebook folder leather book,self adhesive envelope
95208,Watercolor Set,watercolor set,520,canvas drawing craft art easel,watercolor set
95211,Wooden Calendar,wooden calendar,433,notebook  file notebook folder leather book,wooden calendar
95212,Wooden Pencil Sharpener,wooden pencil sharpener,516,pen ball pencil pens marker,wooden sharpener
95213,Wooden Sharpener,wooden sharpener,516,pen ball pencil pens marker,wooden sharpener
95231,Bench Dining Table,bench dining table,780,kitchen furniture  kitchen dining table modular set,bench
95231,Bench Dining Table,bench dining table,780,kitchen furniture  kitchen dining table modular set,bench
95243,Crockery Shelves,crockery shelves,103,furniture  rack drawer racks shelves wooden,crockery
95253,Dining Table Chair,dining table chair,780,kitchen furniture  kitchen dining table modular set,chair
95253,Dining Table Chair,dining table chair,780,kitchen furniture  kitchen dining table modular set,chair
95253,Dining Table Chair,dining table chair,780,kitchen furniture  kitchen dining table modular set,chair
95253,Dining Table Chair,dining table chair,780,kitchen furniture  kitchen dining table modular set,chair
95264,Kids Bedroom Sets,kids bedroom sets,501,beds home furniture  bed furniture table chair bathroom,kids bedroom sets
95267,Kitchen Drawer,kitchen drawer,103,furniture  rack drawer racks shelves wooden,kitchen
95267,Kitchen Drawer,kitchen drawer,103,furniture  rack drawer racks shelves wooden,kitchen
95267,Kitchen Drawer,kitchen drawer,103,furniture  rack drawer racks shelves wooden,kitchen
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95270,Kitchen Shelves,kitchen shelves,780,kitchen furniture  kitchen dining table modular set,shelves
95273,Leather Dining Chair,leather dining chair,780,kitchen furniture  kitchen dining table modular set,leather chair
95273,Leather Dining Chair,leather dining chair,780,kitchen furniture  kitchen dining table modular set,leather chair
95274,Living Room Cabinet,living room cabinet,93,table sofa chair  table sofa chair plastic bean,living room cabinet
95286,PVC Kitchen Cabinet,pvc kitchen cabinet,780,kitchen furniture  kitchen dining table modular set,pvc cabinet
95290,Shelf Unit,shelf unit,103,furniture  rack drawer racks shelves wooden,shelf unit
95290,Shelf Unit,shelf unit,103,furniture  rack drawer racks shelves wooden,shelf unit
95299,Commercial Washing Machine,commercial washing machine,126,home appliances kitchen  electric oven machine washing iron,commercial
95309,Electric Tea Kettle,electric tea kettle,126,home appliances kitchen  electric oven machine washing iron,tea kettle
95309,Electric Tea Kettle,electric tea kettle,126,home appliances kitchen  electric oven machine washing iron,tea kettle
95309,Electric Tea Kettle,electric tea kettle,126,home appliances kitchen  electric oven machine washing iron,tea kettle
95326,Toaster,toaster,126,home appliances kitchen  electric oven machine washing iron,toaster
95353,Canned Juice,canned juice,713,juice water fruit drinks drink,canned
95355,Coconut Drink,coconut drink,713,juice water fruit drinks drink,coconut
95355,Coconut Drink,coconut drink,713,juice water fruit drinks drink,coconut
95357,Fresh Fruit Juice,fresh fruit juice,713,juice water fruit drinks drink,fresh
95367,Leather Cell Phone Case,leather cell phone case,750,mobile phones accessories  mobile phones phone charger power,leather cell case
95367,Leather Cell Phone Case,leather cell phone case,750,mobile phones accessories  mobile phones phone charger power,leather cell case
95367,Leather Cell Phone Case,leather cell phone case,750,mobile phones accessories  mobile phones phone charger power,leather cell case
95377,Leather Book Cover,leather book cover,433,notebook  file notebook folder leather book,cover
95379,Leather File Holder,leather file holder,433,notebook  file notebook folder leather book,holder
95380,Leather Pen Holder,leather pen holder,228,office stationery  holder paper stamp pen clip,leather
95406,Electronic LED Display,electronic led display,211,display led displays light moving,electronic
95422,LED Advertising Display,led advertising display,211,display led displays light moving,advertising
95422,LED Advertising Display,led advertising display,211,display led displays light moving,advertising
95424,LED Display Board,led display board,211,display led displays light moving,board
95424,LED Display Board,led display board,211,display led displays light moving,board
95428,LED Message Screen,led message screen,211,display led displays light moving,message screen
95431,LED Signage,led signage,751,signage advertising signs banners led  sign signs board signage led,
95431,LED Signage,led signage,751,signage advertising signs banners led  sign signs board signage led,
95431,LED Signage,led signage,751,signage advertising signs banners led  sign signs board signage led,
95433,LED Video Screen,led video screen,211,display led displays light moving,video screen
95438,Outdoor LED Display,outdoor led display,211,display led displays light moving,outdoor
95438,Outdoor LED Display,outdoor led display,211,display led displays light moving,outdoor
95439,Outdoor LED Sign,outdoor led sign,751,signage advertising signs banners led  sign signs board signage led,outdoor
95440,Outdoor LED Video Display,outdoor led video display,211,display led displays light moving,outdoor video
95441,Parking Sign,parking sign,751,signage advertising signs banners led  sign signs board signage led,parking
95451,Sign Letter,sign letter,751,signage advertising signs banners led  sign signs board signage led,letter
95456,Aluminum Down Light,aluminum down light,826,led lights  led light bulb lamp lights,aluminum down
95457,Aluminum Flashlight,aluminum flashlight,758,light lights street led lamp,aluminum flashlight
95458,Aluminum Lighting Components,aluminum lighting components,81,bulb lighting component light led,aluminum components
